SUN,WAT,4466,16,8472,9817,0,1,2015-12-12 00:00:00,2015/2016,2.88,3.3,2.7
WHU,STK,4468,16,8654,10194,0,0,2015-12-12 00:00:00,2015/2016,2.6,3.25,3
EVE,CRY,4451,15,8668,9826,1,1,2015-12-07 00:00:00,2015/2016,2.05,3.6,3.8
NEW,LIV,4453,15,10261,8650,2,0,2015-12-06 00:00:00,2015/2016,6,4.2,1.62
ARS,SUN,4449,15,9825,8472,3,1,2015-12-05 00:00:00,2015/2016,1.29,5.75,13
CHE,BOU,4450,15,8455,8678,0,1,2015-12-05 00:00:00,2015/2016,1.36,5.25,10
MUN,WHU,4452,15,10260,8654,0,0,2015-12-05 00:00:00,2015/2016,1.44,4.5,9
SOU,AVL,4454,15,8466,10252,1,1,2015-12-05 00:00:00,2015/2016,1.53,4.2,7.5
STK,MCI,4455,15,10194,8456,2,0,2015-12-05 00:00:00,2015/2016,5.4,4,1.7
SWA,LEI,4456,15,10003,8197,0,3,2015-12-05 00:00:00,2015/2016,2.7,3.5,2.75
WAT,NOR,4457,15,9817,9850,2,0,2015-12-05 00:00:00,2015/2016,2.15,3.5,3.7
WBA,TOT,4458,15,8659,8586,1,1,2015-12-05 00:00:00,2015/2016,4.8,3.4,1.9
LIV,SWA,4443,14,8650,10003,1,0,2015-11-29 00:00:00,2015/2016,1.45,4.75,8
NOR,ARS,4445,14,9850,9825,1,1,2015-11-29 00:00:00,2015/2016,5.75,4.33,1.62
TOT,CHE,4447,14,8586,8455,0,0,2015-11-29 00:00:00,2015/2016,2.55,3.5,2.88
WHU,WBA,4448,14,8654,8659,1,1,2015-11-29 00:00:00,2015/2016,2.1,3.4,4
AVL,WAT,4439,14,10252,9817,2,3,2015-11-28 00:00:00,2015/2016,2.8,3.13,2.88
BOU,EVE,4440,14,8678,8668,3,3,2015-11-28 00:00:00,2015/2016,3,3.6,2.4
CRY,NEW,4441,14,9826,10261,5,1,2015-11-28 00:00:00,2015/2016,1.7,4,5.5
LEI,MUN,4442,14,8197,10260,1,1,2015-11-28 00:00:00,2015/2016,3.3,3.4,2.38
MCI,SOU,4444,14,8456,8466,3,1,2015-11-28 00:00:00,2015/2016,1.57,4.4,6.25
SUN,STK,4446,14,8472,10194,2,0,2015-11-28 00:00:00,2015/2016,3.2,3.3,2.45
CRY,SUN,4430,13,9826,8472,0,1,2015-11-23 00:00:00,2015/2016,1.55,4.2,7
TOT,WHU,4436,13,8586,8654,4,1,2015-11-22 00:00:00,2015/2016,1.55,4.4,6.5
CHE,NOR,4429,13,8455,9850,1,0,2015-11-21 00:00:00,2015/2016,1.44,4.8,8.5
EVE,AVL,4431,13,8668,10252,4,0,2015-11-21 00:00:00,2015/2016,1.55,4.2,7
MCI,LIV,4432,13,8456,8650,1,4,2015-11-21 00:00:00,2015/2016,1.65,4.1,5.75
NEW,LEI,4433,13,10261,8197,0,3,2015-11-21 00:00:00,2015/2016,2.8,3.6,2.55
SOU,STK,4434,13,8466,10194,0,1,2015-11-21 00:00:00,2015/2016,1.62,4,6.5
SWA,BOU,4435,13,10003,8678,2,2,2015-11-21 00:00:00,2015/2016,1.9,3.6,4.6
WAT,MUN,4437,13,9817,10260,1,2,2015-11-21 00:00:00,2015/2016,4.33,3.25,2.05
WBA,ARS,4438,13,8659,9825,2,1,2015-11-21 00:00:00,2015/2016,7,4.33,1.53
