1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
1; 6; -1.5714; 7; 3; 1.1; 1; 6; -0.2857; 7; 3; 0.4; 1; 6; -1; 7; 3; 1; 1; 6; -0.2857; 7; 3; 0.4; 1; 3; -2; 1; 3; -2; 71; 9; 1; 0; 0; -310; -310; 0; 1
2; 3; -0.4; 1; 2; 0; 2; 3; 0.4; 1; 2; 0.8889; 2; 3; 0; 1; 2; 0; 2; 3; 0.4; 1; 2; 0.8889; 0; 1; -5; 0; 1; -5; 98; 8; 1; 0; 0; -23; -23; 0; 1
10; 4; 0.6429; 9; 2; 1.7273; 7; 3; 0; 8; 2; 0.2; 10; 4; 0; 9; 2; 1; 7; 3; 0; 8; 2; 0.2; 0; 3; -2; 0; 2; -1.5; 44; 6; 1; 0; 0; 21; 21; 0; 1
5; 2; 0.4286; 9; 1; 2.3; 5; 2; 0.4286; 9; 1; 0.1667; 5; 2; 0; 9; 1; 2; 5; 2; 0.4286; 9; 1; 0.1667; 0; 3; -2.3333; 0; 2; -2; 100; 4; 1; 0; 0; -526; -526; 0; 1
11; 1; 2.0833; 6; 3; -0.1111; 9; 1; 0.1; 6; 3; 0.25; 11; 1; 2; 6; 3; 0; 9; 1; 0.1; 6; 3; 0.25; 2; 0; 2.5; 2; 0; 2.5; 3; 47; 1; 0; 0; 343; 343; 1; 0
0; 4; -1.25; 7; 0; 2.8571; 0; 4; -0.3333; 7; 0; 0.7619; 0; 4; -1; 7; 0; 2; 0; 4; -0.3333; 7; 0; 0.7619; 0; 1; -3; 0; 1; -3; 81; 1; 1; 0; 0; -644; -644; 0; 1
8; 3; 1.3636; 6; 6; -0.25; 7; 3; 0.1667; 5; 5; 0.1333; 8; 3; 1; 6; 6; 0; 7; 3; 0.1667; 5; 5; 0.1333; 2; 0; 3; 2; 0; 3; 9; 75; 1; 0; 0; 8; 8; 1; 0
2; 2; 1.25; 8; 2; 1.4; 2; 2; 0.6667; 8; 2; 0.1667; 2; 2; 1; 8; 2; 1; 2; 2; 0.6667; 8; 2; 0.1667; 1; 1; 0; 1; 1; 0; 8; 35; 1; 0; 0; -386; -386; 0; 1
2; 6; -0.75; 10; 2; 1.6667; 2; 6; -0.1875; 8; 2; 0.45; 2; 6; 0; 10; 2; 1; 2; 6; -0.1875; 8; 2; 0.45; 0; 1; -2; 0; 1; -2; 70; 6; 1; 0; 0; -429; -429; 0; 1
12; 1; 2.1538; 5; 4; 0.1111; 9; 1; 0.3333; 5; 4; -0.2778; 12; 1; 2; 5; 4; 0; 9; 1; 0.3333; 5; 4; -0.2778; 10; 0; 1.6; 7; 0; 1.8571; 3; 20; 1; 0; 0; 427; 427; 1; 0
8; 0; 2.875; 2; 4; 0; 8; 0; 0.6667; 2; 4; -0.2222; 8; 0; 2; 2; 4; 0; 8; 0; 0.6667; 2; 4; -0.2222; 2; 0; 2.5; 1; 0; 2; 1; 62; 1; 0; 0; 673; 673; 1; 0
14; 3; 1.5882; 11; 2; 1.6923; 9; 1; 0.1; 8; 2; 0.25; 14; 3; 1; 11; 2; 1; 9; 1; 0.1; 8; 2; 0.25; 6; 2; 0.375; 5; 1; 0.6667; 11; 6; 1; 0; 0; 355; 355; 1; 0
12; 2; 1.7857; 11; 1; 2.1667; 8; 2; -0.125; 9; 1; 0.4; 12; 2; 1; 11; 1; 2; 8; 2; -0.125; 9; 1; 0.4; 4; 4; 0.125; 2; 3; -0.6; 7; 4; 1; 0; 0; -175; -175; 0; 1
9; 2; 1.4545; 13; 1; 2.1429; 8; 2; 0.2; 9; 1; 0.2; 9; 2; 1; 13; 1; 2; 8; 2; 0.2; 9; 1; 0.2; 0; 12; -2.4167; 0; 5; -2.2; 35; 3; 1; 0; 0; -378; -378; 0; 1
9; 0; 2.7778; 9; 3; 1.5; 9; 0; 0.5926; 7; 3; 0.35; 9; 0; 2; 9; 3; 1; 9; 0; 0.5926; 7; 3; 0.35; 4; 2; 1; 2; 1; 1.6667; 1; 9; 1; 0; 0; 357; 357; 1; 0
14; 1; 2.1333; 15; 3; 1.6111; 9; 1; 0.3333; 9; 1; 0.2; 14; 1; 2; 15; 3; 1; 9; 1; 0.3333; 9; 1; 0.2; 15; 4; 1.7368; 10; 4; 1.9286; 3; 11; 1; 0; 0; 18; 18; 1; 0
10; 0; 2.8; 12; 1; 2.1538; 10; 0; 0.5333; 9; 1; 0.35; 10; 0; 2; 12; 1; 2; 10; 0; 0.5333; 9; 1; 0.35; 11; 6; 0.6471; 9; 5; 0.5714; 1; 4; 1; 0; 0; 167; 167; 0; 1
13; 1; 2.2143; 15; 1; 2.0625; 9; 1; 0.4; 9; 1; 0.3; 13; 1; 2; 15; 1; 2; 9; 1; 0.4; 9; 1; 0.3; 10; 9; -0.0526; 9; 8; -0.1765; 4; 3; 1; 0; 0; -201; -201; 0; 1
6; 3; 0.7778; 0; 4; -1.75; 6; 3; 0.0741; 0; 4; -0.875; 3; 1; 1; 0; 2; -1; 3; 1; 0.625; 0; 2; -1.25; 3; 3; 0; 2; 1; -0.3333; 17; 50; 0; 1; 0; 381; 200; 1; 0
5; 3; 1.625; 4; 5; -0.3333; 5; 3; 0; 4; 5; 0.3333; 5; 2; 1; 0; 2; -2; 5; 2; 0.2857; 0; 2; -1.5; 0; 1; -4; 0; 1; -4; 64; 55; 0; 1; 0; 280; 427; 0; 1
1; 5; -0.5; 3; 5; -0.25; 1; 5; -0.1667; 3; 5; -0.3125; 0; 2; -2; 3; 3; 0; 0; 2; -2.25; 3; 3; 0.5; 1; 0; 2; 1; 0; 2; 46; 78; 0; 1; 0; -136; -215; 1; 0
4; 4; 0; 4; 4; -0.125; 4; 4; 0.1875; 4; 4; -0.1667; 2; 2; 0; 4; 2; 0; 2; 2; 0.25; 4; 2; 0.1111; 2; 0; 4.5; 1; 0; 5; 24; 69; 0; 1; 0; -68; -243; 1; 0
4; 4; -0.125; 1; 3; -0.25; 4; 4; 0.25; 1; 3; -0.4167; 2; 2; 0; 0; 0; 0; 2; 2; -0.75; 0; 0; 0; 0; 2; -2.5; 0; 2; -2.5; 37; 27; 0; 1; 0; 266; 137; 0; 1
9; 5; 1.0714; 7; 5; 0.25; 7; 3; 0.55; 5; 5; 0.15; 8; 3; 1; 1; 2; -1; 7; 3; 0.55; 1; 2; -1.1667; 3; 4; 0; 3; 3; 0.5; 60; 12; 0; 1; 0; 213; 423; 1; 0
13; 4; 0.7647; 3; 5; -1; 8; 2; -0.025; 3; 5; -0.5625; 8; 1; 1; 2; 3; 0; 8; 1; 0.1852; 2; 3; -0.4; 1; 0; 1; 1; 0; 1; 10; 89; 0; 1; 0; 443; 540; 1; 0
5; 6; -0.3636; 7; 3; 0.7; 4; 6; -0.45; 7; 3; 0.0667; 4; 2; 0; 4; 1; 1; 4; 2; 0.4167; 4; 1; 0.5; 0; 2; -1; 0; 1; -1; 66; 17; 0; 1; 0; -119; 62; 0; 1
3; 6; -0.1111; 10; 5; 1.1333; 3; 6; -0.3889; 7; 3; 0.25; 2; 2; 0; 9; 3; 1; 2; 2; 0.25; 7; 3; 0.25; 2; 3; 0.2; 1; 3; -0.5; 58; 60; 0; 1; 0; -486; -583; 0; 1
5; 4; 0.3333; 5; 4; 0.5556; 5; 4; -0.2222; 5; 4; 0.1667; 3; 2; 0; 3; 2; 1; 3; 2; 0.3; 3; 2; 0.2; 3; 5; -0.125; 3; 4; 0; 29; 24; 0; 1; 0; -114; -94; 0; 1
5; 5; 0.1; 2; 3; 0.4; 5; 5; 0.3; 2; 3; -0.3333; 1; 2; 0; 1; 0; 3; 1; 2; -1; 1; 0; 3; 1; 0; 2; 1; 0; 2; 55; 27; 0; 1; 0; 100; -27; 1; 0
2; 1; 1; 2; 5; -0.1429; 2; 1; 0.6667; 2; 5; -0.1429; 1; 0; 3; 1; 2; 0; 1; 0; 3; 1; 2; -1.5; 1; 3; 0; 1; 2; 1; 23; 46; 0; 1; 0; -35; -52; 0; 1
14; 4; 0.7778; 8; 5; 0.8462; 9; 1; 0.1667; 6; 4; 0.45; 9; 1; 1; 2; 2; 0; 9; 1; 0.1667; 2; 2; -0.5; 1; 0; 0; 1; 0; 0; 10; 95; 0; 1; 0; 340; 601; 1; 0
4; 5; 0.1111; 14; 1; 2.2667; 4; 5; -0.3889; 9; 1; 0.14; 1; 0; 4; 6; 0; 3; 1; 0; 4; 6; 0; 0.9167; 0; 1; -3; 0; 1; -3; 57; 5; 0; 1; 0; -347; -286; 0; 1
11; 5; 1.25; 6; 5; 0.2727; 7; 3; 0.2333; 5; 5; 0.2; 10; 3; 1; 2; 2; 0; 7; 3; 0.2333; 2; 2; -0.75; 1; 1; 1; 0; 1; 0; 60; 55; 0; 1; 0; 359; 486; 0; 1
6; 4; 0.8; 15; 4; 0.7368; 6; 4; 0.15; 9; 1; 0.35; 4; 2; 1; 10; 1; 1; 4; 2; 0.1667; 9; 1; 0.35; 5; 3; 0.25; 5; 2; 0.5714; 24; 10; 0; 1; 0; -186; -361; 1; 0
15; 1; 2.3125; 3; 5; -0.125; 9; 1; 0.3667; 3; 5; -0.125; 7; 0; 3; 2; 2; 0; 7; 0; 0.7857; 2; 2; -1.125; 2; 0; 2.5; 2; 0; 2.5; 5; 46; 0; 1; 0; 373; 200; 1; 0
7; 4; 0.8182; 9; 3; 0.9167; 6; 4; 0.2; 8; 2; 0.4; 5; 2; 1; 6; 1; 1; 5; 2; 0.1429; 6; 1; 0.3571; 2; 1; 1.6667; 2; 1; 1.6667; 24; 17; 0; 1; 0; -65; 11; 1; 0
7; 5; 0.25; 16; 1; 2.3529; 5; 5; -0.15; 9; 1; 0.3; 3; 2; 0; 8; 0; 3; 3; 2; -0.6; 8; 0; 0.6875; 0; 2; -2; 0; 1; -2; 55; 5; 0; 1; 0; -295; -204; 0; 1
8; 4; 1; 17; 1; 2.3333; 6; 4; -0.25; 9; 1; -0.2667; 6; 2; 1; 9; 0; 2; 6; 2; 0.125; 9; 0; 0.6111; 7; 9; -0.25; 6; 5; 0.3636; 24; 5; 0; 1; 0; -50; -50; 0; 1
5; 6; 0.1818; 0; 5; -1.6; 5; 5; 0.35; 0; 5; -0.2667; 5; 6; 0; 0; 5; -1; 5; 5; 0.35; 0; 5; -0.2667; 1; 0; 4; 1; 0; 4; 72; 81; 1; 0; 0; 303; 303; 1; 0
6; 5; 0.0909; 2; 5; -0.2857; 5; 5; -0.0333; 2; 5; -0.1905; 6; 5; 0; 2; 5; 0; 5; 5; -0.0333; 2; 5; -0.1905; 0; 1; 0; 0; 1; 0; 34; 62; 1; 0; 0; 253; 253; 0; 1
5; 6; -0.1818; 5; 6; -0.5455; 4; 6; 0.25; 5; 5; 0.2; 5; 6; 0; 5; 6; 0; 4; 6; 0.25; 5; 5; 0.2; 3; 0; 2; 1; 0; 1; 38; 67; 1; 0; 0; -117; -117; 1; 0
3; 7; -0.4; 5; 4; 1; 3; 7; -0.35; 5; 4; 0; 1; 4; 0; 0; 1; 0; 1; 4; -0.7; 0; 1; 0; 0; 5; -2; 0; 1; -3; 58; 64; 1; 0; 0; -290; 97; 0; 1
2; 5; -1; 8; 3; 0.4545; 2; 5; 0.1429; 7; 3; 0.45; 2; 5; -1; 8; 3; 0; 2; 5; 0.1429; 7; 3; 0.45; 2; 0; 1.5; 2; 0; 1.5; 54; 42; 1; 0; 0; -370; -370; 1; 0
4; 4; -0.25; 3; 6; -0.4444; 4; 4; -0.3125; 3; 6; -0.2778; 4; 4; 0; 0; 2; -1; 4; 4; -0.3125; 0; 2; -1.25; 0; 1; 0; 0; 1; 0; 74; 78; 1; 0; 0; 232; 447; 0; 1
2; 3; 0; 6; 4; -0.4; 2; 3; -0.3333; 6; 4; 0.225; 2; 3; 0; 6; 4; 0; 2; 3; -0.3333; 6; 4; 0.225; 1; 3; -0.5; 0; 3; -1.3333; 61; 47; 1; 0; 0; -383; -383; 0; 1
5; 4; 0.2222; 4; 6; -0.2; 5; 4; 0.1481; 4; 6; -0.35; 5; 4; 0; 3; 5; 0; 5; 4; 0.1481; 3; 5; -0.4375; 1; 3; -1.5; 1; 1; -1; 56; 57; 1; 0; 0; 131; 151; 0; 1
7; 6; 0.0769; 11; 6; 0.2941; 4; 6; 0.25; 6; 4; -0.3667; 7; 6; 0; 11; 6; 0; 4; 6; 0.25; 6; 4; -0.3667; 0; 1; -3; 0; 1; -3; 94; 43; 1; 0; 0; -474; -474; 0; 1
3; 2; 0.2; 11; 5; 0.9375; 3; 2; 0.6; 6; 4; 0.15; 3; 2; 0; 11; 5; 0; 3; 2; 0.6; 6; 4; 0.15; 0; 1; -2; 0; 1; -2; 82; 73; 1; 0; 0; -477; -477; 0; 1
4; 4; 0.125; 6; 7; -0.4615; 4; 4; -0.1875; 4; 6; -0.35; 4; 4; 0; 6; 7; 0; 4; 4; -0.1875; 4; 6; -0.35; 1; 0; 4; 1; 0; 4; 79; 75; 1; 0; 0; -181; -181; 1; 0
4; 5; -0.5556; 0; 6; -1.8333; 4; 5; 0.1111; 0; 6; -0.4167; 4; 5; 0; 0; 3; -2; 4; 5; 0.1111; 0; 3; -0.8333; 1; 0; 1; 1; 0; 1; 65; 68; 1; 0; 0; 266; 266; 1; 0
1; 7; -1.875; 5; 5; 0.2; 1; 7; -0.25; 5; 5; -0.0667; 1; 7; -1; 5; 5; 0; 1; 7; -0.25; 5; 5; -0.0667; 1; 1; 0.5; 1; 1; 0.5; 71; 86; 1; 0; 0; -230; -230; 0; 1
2; 2; 0.25; 4; 4; -0.875; 2; 2; 0.6667; 4; 4; 0.1667; 2; 2; 0; 4; 4; 0; 2; 2; 0.6667; 4; 4; 0.1667; 2; 0; 3; 2; 0; 3; 76; 36; 1; 0; 0; -141; -141; 1; 0
1; 4; -2; 4; 2; -0.1667; 1; 4; -0.2667; 4; 2; 0.1667; 1; 4; -2; 4; 2; 0; 1; 4; -0.2667; 4; 2; 0.1667; 0; 1; 0; 0; 1; 0; 39; 88; 1; 0; 0; -308; -308; 0; 1
8; 6; 0.7857; 11; 6; 1.1765; 5; 5; 0.2333; 6; 4; -0.2333; 6; 3; 1; 1; 2; 0; 6; 3; 0.5; 1; 2; -0.5; 0; 1; -3; 0; 1; -3; 95; 60; 1; 0; 0; -293; 322; 0; 1
4; 5; -0.4444; 2; 7; -0.8889; 4; 5; 0.2222; 2; 7; -0.1667; 2; 2; 0; 2; 7; 0; 2; 2; 0.5; 2; 7; -0.1667; 1; 0; 2; 1; 0; 2; 37; 70; 1; 0; 0; 139; 2; 1; 0
3; 6; -0.4444; 2; 4; -0.8333; 3; 6; -0.1111; 2; 4; 0.0556; 1; 3; 0; 2; 4; 0; 1; 3; -0.25; 2; 4; 0.0556; 1; 0; 0; 1; 0; 0; 46; 45; 1; 0; 0; 202; 3; 1; 0
9; 4; 0.9231; 6; 5; 0.2727; 7; 3; 0.3; 6; 4; 0.1667; 9; 4; 0; 6; 5; 0; 7; 3; 0.3; 6; 4; 0.1667; 1; 1; 1; 1; 1; 1; 52; 86; 1; 0; 0; 287; 287; 0; 1
5; 5; 0; 12; 5; 1; 5; 5; -0.2; 6; 4; -0.2; 2; 2; 0; 12; 5; 1; 2; 2; -0.5; 6; 4; -0.2; 0; 1; 0; 0; 1; 0; 29; 73; 1; 0; 0; -259; -319; 0; 1
5; 6; 0.0909; 4; 2; 0.5; 5; 5; 0.15; 4; 2; 0.5556; 4; 5; 0; 4; 2; 0; 4; 5; -0.3889; 4; 2; 0.5556; 1; 1; 1.5; 1; 1; 1.5; 57; 14; 1; 0; 0; 94; 74; 0; 1
2; 4; -0.3333; 3; 4; -0.2857; 2; 4; -0.2778; 3; 4; 0.0952; 2; 4; 0; 3; 4; 0; 2; 4; -0.2778; 3; 4; 0.0952; 3; 6; -0.5556; 2; 5; -0.5714; 49; 28; 1; 0; 0; -133; -133; 0; 1
12; 6; 1.2778; 10; 1; 1.6364; 7; 3; 0.4; 9; 1; 0.2; 2; 2; 0; 10; 1; 1; 2; 2; -0.375; 9; 1; 0.2; 0; 1; -3; 0; 1; -3; 60; 31; 1; 0; 0; -207; -761; 0; 1
5; 4; 0.5556; 6; 5; 0.0909; 5; 4; -0.1667; 5; 5; 0.3; 5; 4; 0; 6; 5; 0; 5; 4; -0.1667; 5; 5; 0.3; 2; 1; 0.6667; 2; 1; 0.6667; 79; 22; 1; 0; 0; 39; 39; 1; 0
0; 1; -1; 6; 4; 1.2; 0; 1; -1.3333; 6; 4; 0; 0; 1; -1; 1; 1; 1; 0; 1; -1.3333; 1; 1; 0; 0; 3; -1.6667; 0; 3; -1.6667; 21; 64; 1; 0; 0; -519; -92; 0; 1
4; 2; 1; 6; 7; -0.3846; 4; 2; -0.2667; 5; 5; 0.1; 0; 1; -1; 6; 7; 0; 0; 1; -1.6; 5; 5; 0.1; 1; 2; -0.3333; 1; 2; -0.3333; 26; 80; 1; 0; 0; -44; -271; 1; 0
5; 2; -0.1429; 7; 5; 0.0833; 5; 2; 0.1429; 5; 5; 0.1333; 5; 2; 0; 7; 5; 0; 5; 2; 0.1429; 5; 5; 0.1333; 0; 1; -1; 0; 1; -1; 88; 15; 1; 0; 0; 25; 25; 0; 1
5; 4; 1.3333; 5; 5; -0.2; 5; 4; -0.3889; 5; 5; 0.2; 5; 4; 1; 3; 2; 0; 5; 4; -0.3889; 3; 2; 0.4; 0; 1; -3; 0; 1; -3; 33; 37; 1; 0; 0; -107; 30; 0; 1
6; 6; 0.5; 8; 5; 0.6154; 5; 5; 0.3; 6; 4; -0.1; 6; 6; 0; 2; 2; 0; 5; 5; 0.3; 2; 2; 0.375; 0; 2; -3; 0; 2; -3; 72; 24; 1; 0; 0; -196; 177; 0; 1
2; 2; 0.75; 4; 6; -0.4; 2; 2; 0.5; 4; 6; -0.1; 1; 1; 0; 2; 3; 0; 1; 1; 1; 2; 3; -0.2; 1; 4; 0; 0; 1; -3; 23; 46; 1; 0; 0; -267; -88; 0; 1
7; 4; 0; 8; 6; 0.2857; 6; 4; -0.25; 5; 5; -0.3; 5; 2; 0; 5; 3; 0; 5; 2; 0.1905; 5; 3; 0.375; 2; 1; -1; 1; 1; -1.5; 25; 55; 1; 0; 0; 147; 228; 0; 1
8; 5; 1.1538; 6; 7; -0.3077; 6; 4; 0.3667; 5; 5; -0.175; 8; 5; 1; 2; 4; -1; 6; 4; 0.3667; 2; 4; 0.5; 2; 1; 0; 1; 1; 0; 19; 66; 1; 0; 0; 158; 410; 0; 1
11; 5; 0.625; 5; 5; -0.1; 6; 4; -0.2; 5; 5; -0.25; 11; 5; 0; 5; 5; 0; 6; 4; -0.2; 5; 5; -0.25; 3; 1; 1.25; 3; 0; 1.6667; 44; 20; 1; 0; 0; -45; -45; 1; 0
7; 6; 0.0769; 7; 5; 0.5833; 4; 6; -0.25; 5; 5; -0.2; 6; 3; 0; 7; 5; 0; 6; 3; 0.2778; 5; 5; -0.2; 3; 0; 1.6667; 1; 0; 1; 12; 83; 1; 0; 0; -75; 36; 1; 0
15; 5; 0.65; 2; 4; -0.3333; 8; 2; 0.15; 2; 4; -0.4167; 5; 3; 0; 2; 4; 0; 5; 3; 0.0417; 2; 4; -0.4167; 4; 2; 0.3333; 2; 2; -0.75; 10; 93; 1; 0; 0; 506; 375; 1; 0
9; 4; 1.1538; 3; 5; -0.75; 6; 4; -0.0333; 3; 5; 0.125; 9; 4; 1; 3; 5; 0; 6; 4; -0.0333; 3; 5; 0.125; 1; 1; 0.5; 1; 0; 3; 9; 54; 1; 0; 0; 231; 231; 1; 0
12; 3; 1.5333; 3; 5; -0.25; 8; 2; 0.5; 3; 5; -0.1667; 12; 3; 1; 3; 5; 0; 8; 2; 0.5; 3; 5; -0.1667; 2; 0; 2; 2; 0; 2; 7; 62; 1; 0; 0; 407; 407; 1; 0
18; 1; 2.4211; 3; 2; 0.8; 10; 0; 0.55; 3; 2; 0.5333; 8; 1; 1; 3; 2; 0; 8; 1; 0.3333; 3; 2; 0.5333; 3; 0; 2.3333; 2; 0; 2.5; 5; 76; 1; 0; 0; 570; 623; 1; 0
5; 5; -0.4; 13; 2; 1.9333; 5; 5; 0.1; 8; 2; 0.175; 5; 5; 0; 13; 2; 1; 5; 5; 0.1; 8; 2; 0.175; 1; 2; -1; 1; 1; -0.5; 65; 4; 1; 0; 0; -333; -333; 1; 0
9; 2; 1.5455; 4; 6; -0.4; 8; 2; 0.4; 4; 6; -0.25; 9; 2; 1; 1; 2; -1; 8; 2; 0.4; 1; 2; -0.8333; 1; 0; 4; 1; 0; 4; 2; 78; 1; 0; 0; 324; 539; 1; 0
6; 4; 0.7; 6; 5; -0.0909; 6; 4; -0.15; 5; 5; -0.25; 6; 4; 0; 6; 5; 0; 6; 4; -0.15; 5; 5; -0.25; 2; 0; 2; 2; 0; 2; 79; 65; 1; 0; 0; -7; -7; 1; 0
5; 6; -0.0909; 7; 7; -0.2143; 5; 5; -0.0667; 6; 4; -0.35; 3; 3; 0; 3; 4; 0; 3; 3; -0.1667; 3; 4; 0.4286; 4; 1; 2; 1; 0; 1; 46; 66; 1; 0; 0; -3; 50; 1; 0
8; 5; 0.1538; 12; 5; 0.7059; 5; 5; 0.25; 7; 3; 0.3333; 8; 5; 0; 12; 5; 0; 5; 5; 0.25; 7; 3; 0.3333; 4; 1; 0.4; 4; 1; 0.4; 15; 44; 1; 0; 0; -159; -159; 1; 0
8; 6; 0.1429; 10; 4; 0.5714; 5; 5; 0.16; 7; 3; -0.2333; 7; 3; 0; 4; 2; 0; 7; 3; 0.25; 4; 2; 0.1111; 1; 2; -0.6667; 1; 1; -0.5; 12; 17; 1; 0; 0; -160; 174; 1; 0
9; 6; 0.4667; 16; 5; 0.619; 6; 4; 0.3667; 8; 2; 0.1; 6; 3; 0; 6; 3; 0; 6; 3; 0.3333; 6; 3; 0.037; 0; 6; -1.5; 0; 4; -2; 55; 10; 1; 0; 0; -55; -180; 0; 1
6; 3; 0.7778; 5; 2; 1; 6; 3; -0.0741; 5; 2; -0.2286; 6; 3; 0; 1; 1; 0; 6; 3; -0.0741; 1; 1; -0.8; 2; 1; 0.6667; 2; 0; 1.5; 18; 26; 1; 0; 0; 35; 262; 1; 0
10; 4; 1.2857; 7; 4; 1.1818; 7; 3; 0.1; 7; 3; 0.2; 10; 4; 1; 2; 1; 1; 7; 3; 0.1; 2; 1; 0; 3; 2; 0.8; 1; 2; 0; 9; 64; 1; 0; 0; -128; 299; 0; 1
16; 4; 1.55; 9; 5; 0.8571; 8; 2; 0.4; 7; 3; 0.1; 16; 4; 1; 3; 2; 0; 8; 2; 0.4; 3; 2; 0.3; 3; 1; 1; 2; 1; 0; 11; 24; 1; 0; 0; 214; 587; 1; 0
2; 3; 0.6; 7; 5; 0.3333; 2; 3; 0.5333; 6; 4; 0; 2; 3; 0; 7; 5; 0; 2; 3; 0.5333; 6; 4; 0; 1; 1; 1.5; 1; 1; 1.5; 8; 86; 1; 0; 0; -156; -156; 0; 1
5; 2; 0.4286; 13; 3; 1.5; 5; 2; 0.4762; 8; 2; 0.25; 5; 2; 0; 13; 3; 1; 5; 2; 0.4762; 8; 2; 0.25; 4; 5; -0.4444; 3; 4; -0.2857; 14; 7; 1; 0; 0; -249; -249; 0; 1
4; 4; 0.25; 11; 3; 1.4286; 4; 4; 0.0833; 7; 3; 0.125; 4; 4; 0; 11; 3; 1; 4; 4; 0.0833; 7; 3; 0.125; 1; 2; 0.3333; 0; 2; -1; 28; 6; 1; 0; 0; -99; -99; 0; 1
13; 5; 0.9444; 19; 1; 2.5; 7; 3; -0.125; 10; 0; 0.25; 13; 5; 0; 9; 1; 2; 7; 3; -0.125; 9; 1; 0.3; 1; 1; -0.5; 1; 1; -0.5; 73; 5; 1; 0; 0; -183; -256; 1; 0
11; 1; 1.75; 17; 1; 2.1111; 9; 1; 0.2; 10; 0; 0.2; 11; 1; 1; 17; 1; 2; 9; 1; 0.2; 10; 0; 0.2; 0; 3; -0.3333; 0; 1; -1; 31; 3; 1; 0; 0; -185; -185; 0; 1
10; 2; 1.75; 3; 4; 0; 8; 2; 0.2; 3; 4; -0.2381; 10; 2; 1; 2; 3; 0; 8; 2; 0.2; 2; 3; -0.3333; 2; 0; 4; 1; 0; 3; 2; 27; 1; 0; 0; 514; 627; 1; 0
9; 3; 0.6667; 11; 1; 2.3333; 8; 2; 0.15; 9; 1; 0.5333; 9; 3; 0; 11; 1; 2; 8; 2; 0.15; 9; 1; 0.5333; 1; 4; -2.2; 1; 2; -2; 32; 1; 1; 0; 0; -212; -212; 0; 1
7; 4; 0.8182; 9; 6; 0.2667; 7; 3; 0.25; 5; 5; 0.02; 7; 4; 0; 8; 3; 1; 7; 3; 0.25; 7; 3; 0.25; 0; 2; -1; 0; 1; -1; 79; 12; 1; 0; 0; 91; 38; 0; 1
8; 5; 0.4615; 7; 3; 0.9; 7; 3; 0.2667; 7; 3; -0.0667; 8; 5; 0; 7; 3; 0; 7; 3; 0.2667; 7; 3; -0.0667; 0; 1; -2; 0; 1; -2; 86; 18; 1; 0; 0; -10; -10; 0; 1
17; 4; 1.5714; 14; 5; 1; 8; 2; -0.35; 8; 2; 0.1; 17; 4; 1; 14; 5; 1; 8; 2; -0.35; 8; 2; 0.1; 2; 0; 2; 1; 0; 1; 11; 73; 1; 0; 0; 83; 83; 1; 0
17; 5; 0.6364; 14; 3; 1.4706; 8; 2; 0.0667; 8; 2; 0.25; 7; 3; 0; 14; 3; 1; 7; 3; 0.0333; 8; 2; 0.25; 3; 8; -0.4545; 1; 5; -0.8333; 10; 7; 1; 0; 0; -164; -130; 1; 0
12; 3; 1.4667; 8; 4; 1.1667; 7; 3; 0.2; 7; 3; 0.35; 12; 3; 1; 3; 1; 1; 7; 3; 0.2; 3; 1; 0; 1; 1; 0.5; 1; 1; 0.5; 6; 64; 1; 0; 0; -251; 121; 0; 1
6; 5; 0.0909; 18; 1; 2.0526; 5; 5; 0; 10; 0; 0.15; 4; 2; 1; 18; 1; 2; 4; 2; 0.3333; 10; 0; 0.15; 0; 2; -0.5; 0; 2; -0.5; 37; 3; 1; 0; 0; -692; -747; 0; 1
9; 5; 0.1429; 11; 2; 1.8462; 5; 5; -0.4; 8; 2; -0.25; 9; 5; 0; 11; 2; 1; 5; 5; -0.4; 8; 2; -0.25; 0; 3; -3; 0; 2; -3.5; 15; 2; 1; 0; 0; -353; -353; 0; 1
12; 1; 2.3846; 6; 6; 0; 9; 1; 0.225; 6; 4; 0.4; 12; 1; 2; 4; 3; 0; 9; 1; 0.225; 4; 3; -0.1429; 2; 0; 3.5; 1; 0; 3; 1; 46; 1; 0; 0; 301; 500; 1; 0
8; 3; 1; 10; 6; 0.3125; 8; 2; 0.1667; 6; 4; 0.35; 8; 3; 1; 9; 3; 1; 8; 2; 0.1667; 7; 3; 0.15; 2; 0; 0; 2; 0; 0; 18; 12; 1; 0; 0; 72; 39; 1; 0
18; 4; 1.5455; 19; 1; 1.95; 9; 1; 0.15; 10; 0; 0.1; 18; 4; 1; 19; 1; 1; 9; 1; 0.15; 10; 0; 0.1; 4; 16; -1.7; 4; 11; -1.8667; 11; 3; 1; 0; 0; -233; -233; 0; 1
12; 2; 1.9286; 9; 4; 1.0769; 9; 1; 0.4; 7; 3; -0.0667; 12; 2; 1; 4; 1; 1; 9; 1; 0.4; 4; 1; 0; 4; 2; -0.5; 4; 2; -0.5; 2; 64; 1; 0; 0; 70; 304; 1; 0
